ds,article,y,unit_price
2021-07-30,PARIS BREST,3.0,2.0
2021-07-30,PT NANTAIS,2.0,3.0
2021-07-30,SACHET DE CROUTON,1.0,1.6
2021-07-30,SACHET VIENNOISERIE,5.0,4.0
2021-07-30,ST HONORE,1.0,3.0
2021-07-30,SUCETTE,3.0,0.3
2021-07-30,TARTELETTE FRAISE,3.0,3.0
2021-07-30,TRAITEUR,2.0,8.5
2021-07-30,VIENNOISE,4.0,1.1
2021-07-30,VIK BREAD,27.0,2.5
2021-07-31,BAGUETTE GRAINE,13.0,1.3
2021-07-31,BOULE POLKA,2.0,1.6
2021-07-31,DIVERS BOISSONS,1.0,2.0
2021-07-31,DIVERS CONFISERIE,3.0,3.0
2021-07-31,FLAN,3.0,2.0
2021-07-31,FLAN ABRICOT,1.0,2.1
2021-07-31,FRAISIER,3.0,3.0
2021-07-31,GD KOUIGN AMANN,14.0,7.5
2021-07-31,GD NANTAIS,13.0,11.0
2021-07-31,GRAND FAR BRETON,12.0,7.0
2021-07-31,MILLES FEUILLES,3.0,2.0
2021-07-31,NANTAIS,4.0,5.0
2021-07-31,PARIS BREST,3.0,2.0
2021-07-31,PT NANTAIS,6.0,3.0
2021-07-31,SACHET DE CROUTON,1.0,1.6
2021-07-31,SACHET VIENNOISERIE,3.0,4.0
2021-07-31,SPECIAL BREAD KG,2.0,4.8
2021-07-31,SUCETTE,1.0,0.3
2021-07-31,TARTE FRAISE 4PER,1.0,12.0
2021-07-31,TARTE FRUITS 4P,1.0,9.0
2021-07-31,TARTE FRUITS 6P,1.0,12.0
2021-07-31,TARTELETTE FRAISE,3.0,3.0
2021-07-31,TROPEZIENNE,2.0,2.0
2021-07-31,VIENNOISE,5.0,1.1
2021-07-31,VIK BREAD,18.0,2.5
2021-08-01,BAGUETTE GRAINE,8.0,1.3
2021-08-01,BOULE POLKA,2.0,1.6
2021-08-01,DELICETROPICAL,4.0,3.0
2021-08-01,DIVERS BOULANGERIE,1.0,1.0
2021-08-01,FLAN,4.0,2.0
2021-08-01,FRAISIER,4.0,3.0
2021-08-01,GD KOUIGN AMANN,10.0,7.5
2021-08-01,GD NANTAIS,1.0,11.0
2021-08-01,GRAND FAR BRETON,6.0,7.0
2021-08-01,MILLES FEUILLES,4.0,2.0
2021-08-01,NANTAIS,5.0,5.0
2021-08-01,NOIX JAPONAISE,1.0,2.0
2021-08-01,PARIS BREST,8.0,2.0
2021-08-01,PT NANTAIS,3.0,3.0
2021-08-01,RELIGIEUSE,4.0,2.5
2021-08-01,SACHET DE CROUTON,5.0,1.6
2021-08-01,SACHET VIENNOISERIE,1.0,4.0
2021-08-01,SPECIAL BREAD KG,2.0,4.8
2021-08-01,ST HONORE,1.0,3.0
2021-08-01,SUCETTE,1.0,0.3
2021-08-01,TARTE FRAISE 6P,1.0,18.0
2021-08-01,TARTE FRUITS 4P,2.0,9.0
2021-08-01,TARTE FRUITS 6P,3.0,12.0
2021-08-01,TARTELETTE FRAISE,5.0,3.0
2021-08-01,VIENNOISE,4.0,1.1
2021-08-01,VIK BREAD,10.0,2.5
2021-08-02,BAGUETTE GRAINE,12.0,1.3
2021-08-02,BOULE POLKA,1.0,1.6
2021-08-02,CHOCOLAT,1.0,1.5
2021-08-02,DIVERS CONFISERIE,2.0,3.0
2021-08-02,FONDANT CHOCOLAT,6.0,2.5
2021-08-02,GD KOUIGN AMANN,4.0,7.5
2021-08-02,GRAND FAR BRETON,6.0,7.0
2021-08-02,PARIS BREST,1.0,2.0
2021-08-02,PT NANTAIS,4.0,3.0
2021-08-02,SACHET VIENNOISERIE,2.0,4.0
2021-08-02,SPECIAL BREAD KG,2.0,4.8
2021-08-02,SUCETTE,2.0,0.3
2021-08-02,TARTELETTE FRAISE,2.0,3.0
2021-08-02,TROPEZIENNE,2.0,2.0
2021-08-02,VIENNOISE,4.0,1.1
2021-08-02,VIK BREAD,7.0,2.5
2021-08-03,BAGUETTE GRAINE,14.0,1.3
2021-08-03,BOULE POLKA,2.0,1.6
2021-08-03,DIVERS CONFISERIE,1.0,3.0
2021-08-03,DIVERS VIENNOISERIE,3.0,6.0
2021-08-03,FLAN,3.0,2.0
2021-08-03,FONDANT CHOCOLAT,7.0,2.5
2021-08-03,GD KOUIGN AMANN,5.0,7.5
2021-08-03,GRAND FAR BRETON,5.0,7.0
2021-08-03,MILLES FEUILLES,4.0,2.0
2021-08-03,PAIN S/SEL,1.0,1.5
2021-08-03,PARIS BREST,5.0,2.0
2021-08-03,PT NANTAIS,3.0,3.0
2021-08-03,SACHET DE CROUTON,3.0,1.6000000000000003
2021-08-03,SPECIAL BREAD KG,1.0,4.8
2021-08-03,ST HONORE,1.0,3.0
2021-08-03,SUCETTE,1.0,0.3
2021-08-03,TARTE FRUITS 4P,1.0,9.0
2021-08-03,TARTE FRUITS 6P,4.0,12.0
2021-08-03,TRAITEUR,5.0,6.833333333333333
2021-08-03,TROPEZIENNE,5.0,2.0
2021-08-03,VIENNOISE,4.0,1.1
2021-08-03,VIK BREAD,16.0,2.5
2021-08-04,BAGUETTE GRAINE,13.0,1.3
2021-08-04,DIVERS CONFISERIE,3.0,3.0
2021-08-04,DIVERS VIENNOISERIE,2.0,6.0
2021-08-04,FLAN,5.0,2.0
2021-08-04,FLAN ABRICOT,1.0,2.1
2021-08-04,FONDANT CHOCOLAT,1.0,2.5
2021-08-04,GD KOUIGN AMANN,5.0,7.5
2021-08-04,GD NANTAIS,6.0,11.0
2021-08-04,GRAND FAR BRETON,8.0,7.0
2021-08-04,GRANDE SUCETTE,1.0,0.6
2021-08-04,MILLES FEUILLES,5.0,2.0
2021-08-04,NOIX JAPONAISE,1.0,2.0
2021-08-04,PARIS BREST,1.0,2.0
2021-08-04,PT NANTAIS,2.0,3.0
2021-08-04,RELIGIEUSE,3.0,2.5
2021-08-04,SACHET VIENNOISERIE,1.0,4.0
2021-08-04,SAVARIN,2.0,2.0
2021-08-04,SPECIAL BREAD KG,2.0,4.8
2021-08-04,ST HONORE,3.0,3.0
2021-08-04,SUCETTE,3.0,0.3
2021-08-04,TARTELETTE CHOC,1.0,2.5
2021-08-04,TRAITEUR,1.0,6.5
2021-08-04,TROPEZIENNE,1.0,2.0
2021-08-04,VIENNOISE,2.0,1.1
2021-08-04,VIK BREAD,10.0,2.5
2021-08-05,BAGUETTE GRAINE,13.0,1.3
2021-08-05,BOULE POLKA,2.0,1.6
2021-08-05,DIVERS BOISSONS,1.0,2.0
2021-08-05,DIVERS CONFISERIE,1.0,3.0
2021-08-05,DIVERS VIENNOISERIE,2.0,3.0
2021-08-05,FLAN,2.0,2.0
2021-08-05,FLAN ABRICOT,1.0,2.1
2021-08-05,GD KOUIGN AMANN,6.0,7.5
2021-08-05,GD NANTAIS,2.0,11.0
2021-08-05,GRAND FAR BRETON,8.0,7.0
2021-08-05,GRANDE SUCETTE,4.0,0.6
2021-08-05,MILLES FEUILLES,4.0,2.0
2021-08-05,NANTAIS,0.0,5.0
2021-08-05,NOIX JAPONAISE,1.0,2.0
2021-08-05,PAIN DE MIE,1.0,2.0
2021-08-05,PAIN S/SEL,1.0,1.5
2021-08-05,PT NANTAIS,8.0,3.0
2021-08-05,SACHET DE CROUTON,5.0,1.6
2021-08-05,SACHET VIENNOISERIE,5.0,4.0
2021-08-05,SAVARIN,1.0,2.0
2021-08-05,SPECIAL BREAD KG,1.0,4.8
2021-08-05,ST HONORE,2.0,3.0
2021-08-05,SUCETTE,2.0,0.3
2021-08-05,TRAITEUR,3.0,7.0
2021-08-05,TROPEZIENNE,1.0,2.0
2021-08-05,VIK BREAD,17.0,2.5
2021-08-06,BAGUETTE GRAINE,7.0,1.3
2021-08-06,BOULE POLKA,2.0,1.6
2021-08-06,DIVERS VIENNOISERIE,3.0,6.0
2021-08-06,FLAN,1.0,2.0
2021-08-06,GD KOUIGN AMANN,3.0,7.5
2021-08-06,GRAND FAR BRETON,7.0,7.0
2021-08-06,GRANDE SUCETTE,5.0,0.6
2021-08-06,MILLES FEUILLES,1.0,2.0
2021-08-06,PARIS BREST,6.0,2.0
2021-08-06,PT NANTAIS,2.0,3.0
2021-08-06,RELIGIEUSE,3.0,2.5
2021-08-06,SACHET DE CROUTON,1.0,1.6
2021-08-06,SAVARIN,3.0,2.0
2021-08-06,SPECIAL BREAD KG,2.0,4.8
2021-08-06,SUCETTE,2.0,0.3
2021-08-06,TARTE FRUITS 4P,1.0,9.0
2021-08-06,TROPEZIENNE,4.0,2.0
2021-08-06,VIENNOISE,3.0,1.1
2021-08-06,VIK BREAD,14.0,2.5
2021-08-07,BAGUETTE GRAINE,11.0,1.3
2021-08-07,BOULE POLKA,2.0,1.6
2021-08-07,CHOCOLAT,1.0,1.5
2021-08-07,DIVERS BOISSONS,1.0,4.0
2021-08-07,DIVERS CONFISERIE,3.0,3.0
2021-08-07,DIVERS VIENNOISERIE,5.0,6.0
2021-08-07,FLAN,5.0,2.0
2021-08-07,FLAN ABRICOT,2.0,2.1
2021-08-07,FRAISIER,5.0,3.0
2021-08-07,GD KOUIGN AMANN,7.0,7.5
2021-08-07,GRAND FAR BRETON,8.0,7.0
2021-08-07,MILLES FEUILLES,2.0,2.0
2021-08-07,PAIN S/SEL,1.0,1.5
2021-08-07,PARIS BREST,3.0,2.0
2021-08-07,PT NANTAIS,13.0,3.0
2021-08-07,RELIGIEUSE,2.0,2.5
2021-08-07,ROYAL 4P,1.0,12.0
2021-08-07,ROYAL 6P,1.0,18.0
2021-08-07,SACHET DE CROUTON,2.0,1.6
2021-08-07,SACHET VIENNOISERIE,2.0,4.0
2021-08-07,SPECIAL BREAD KG,4.0,4.8
2021-08-07,ST HONORE,2.0,3.0
2021-08-07,SUCETTE,7.0,0.3
2021-08-07,TARTE FRAISE 6P,1.0,18.0
2021-08-07,TARTE FRUITS 4P,2.0,9.0
2021-08-07,TARTE FRUITS 6P,1.0,12.0
2021-08-07,TARTELETTE CHOC,2.0,2.5
2021-08-07,TARTELETTE FRAISE,6.0,3.0
2021-08-07,TRAITEUR,3.0,7.0
2021-08-07,TROPEZIENNE,2.0,2.0
2021-08-07,VIENNOISE,6.0,1.1
2021-08-07,VIK BREAD,17.0,2.5
2021-08-08,BAGUETTE GRAINE,13.0,1.3
2021-08-08,BOULE POLKA,2.0,1.6
2021-08-08,DELICETROPICAL,6.0,3.0
2021-08-08,DIVERS CONFISERIE,2.0,3.0
2021-08-08,FLAN,5.0,2.0
2021-08-08,FLAN ABRICOT,5.0,2.1
2021-08-08,FRAISIER,4.0,3.0
2021-08-08,GD KOUIGN AMANN,10.0,7.5
2021-08-08,GD NANTAIS,4.0,11.0
2021-08-08,GRAND FAR BRETON,15.0,7.0
2021-08-08,MILLES FEUILLES,8.0,2.0
2021-08-08,NOIX JAPONAISE,2.0,2.0
2021-08-08,PARIS BREST,8.0,2.0
2021-08-08,PT NANTAIS,10.0,3.0
2021-08-08,RELIGIEUSE,3.0,2.5
2021-08-08,SACHET VIENNOISERIE,4.0,4.0
2021-08-08,SAVARIN,6.0,2.0
2021-08-08,SPECIAL BREAD KG,2.0,4.8
2021-08-08,ST HONORE,3.0,3.0
2021-08-08,SUCETTE,1.0,0.3
2021-08-08,TARTE FRAISE 4PER,2.0,12.0
2021-08-08,TARTE FRAISE 6P,1.0,18.0
2021-08-08,TARTE FRUITS 4P,3.0,9.0
2021-08-08,TARTE FRUITS 6P,4.0,12.0
2021-08-08,TARTELETTE CHOC,4.0,2.5
2021-08-08,TARTELETTE FRAISE,9.0,3.0
2021-08-08,TROPEZIENNE,4.0,2.0
2021-08-08,VIENNOISE,5.0,1.1
2021-08-08,VIK BREAD,17.0,2.5
2021-08-09,BAGUETTE GRAINE,14.0,1.3
2021-08-09,BOULE POLKA,2.0,1.6
2021-08-09,CHOCOLAT,1.0,1.5
2021-08-09,DELICETROPICAL,1.0,3.0
2021-08-09,DIVERS BOISSONS,1.0,4.0
2021-08-09,DIVERS BOULANGERIE,1.0,6.0
2021-08-09,DIVERS CONFISERIE,2.0,3.0
2021-08-09,FLAN ABRICOT,1.0,2.1
2021-08-09,FRAISIER,3.0,3.0
2021-08-09,GD KOUIGN AMANN,8.0,7.5
2021-08-09,GD NANTAIS,2.0,11.0
2021-08-09,GRAND FAR BRETON,7.0,7.0
2021-08-09,PARIS BREST,1.0,2.0
2021-08-09,PT NANTAIS,6.0,3.0
2021-08-09,RELIGIEUSE,3.0,2.5
2021-08-09,ROYAL 4P,2.0,12.0
2021-08-09,ROYAL 6P,2.0,18.0
2021-08-09,SACHET VIENNOISERIE,3.0,4.0
2021-08-09,SPECIAL BREAD KG,2.0,4.8
2021-08-09,ST HONORE,1.0,3.0
2021-08-09,SUCETTE,10.0,0.3
2021-08-09,TARTE FRUITS 6P,1.0,12.0
2021-08-09,TARTELETTE CHOC,3.0,2.5
2021-08-09,TARTELETTE FRAISE,4.0,3.0
2021-08-09,TRAITEUR,4.0,7.0
2021-08-09,VIENNOISE,5.0,1.1
2021-08-09,VIK BREAD,13.0,2.5
2021-08-10,BAGUETTE GRAINE,14.0,1.3
2021-08-10,BOULE POLKA,2.0,1.6
2021-08-10,DELICETROPICAL,4.0,3.0
2021-08-10,DIVERS CONFISERIE,1.0,3.0
2021-08-10,DIVERS VIENNOISERIE,3.0,8.0
2021-08-10,FLAN,3.0,2.0
2021-08-10,FLAN ABRICOT,2.0,2.1
2021-08-10,GD KOUIGN AMANN,6.0,7.5
2021-08-10,GRAND FAR BRETON,9.0,7.0
2021-08-10,GRANDE SUCETTE,2.0,0.6
2021-08-10,MILLES FEUILLES,3.0,2.0
2021-08-10,PAIN S/SEL,1.0,1.5
2021-08-10,PARIS BREST,3.0,2.0
2021-08-10,PT NANTAIS,5.0,3.0
2021-08-10,RELIGIEUSE,3.0,2.5
2021-08-10,SACHET VIENNOISERIE,2.0,4.0
2021-08-10,SAVARIN,1.0,2.0
2021-08-10,SPECIAL BREAD KG,2.0,4.8
2021-08-10,SUCETTE,3.0,0.3
2021-08-10,TARTELETTE CHOC,1.0,2.5
2021-08-10,TARTELETTE FRAISE,2.0,3.0
2021-08-10,TRAITEUR,3.0,9.333333333333334
2021-08-10,VIENNOISE,5.0,1.1
2021-08-10,VIK BREAD,12.0,2.5
2021-08-11,BAGUETTE GRAINE,12.0,1.3
2021-08-11,DIVERS BOISSONS,2.0,2.0
2021-08-11,DIVERS CONFISERIE,3.0,5.0
2021-08-11,DIVERS VIENNOISERIE,1.0,6.0
2021-08-11,FLAN,3.0,2.0
2021-08-11,GD KOUIGN AMANN,5.0,7.5
2021-08-11,GRAND FAR BRETON,18.0,7.0
2021-08-11,GRANDE SUCETTE,2.0,0.6
2021-08-11,MILLES FEUILLES,4.0,2.0
2021-08-11,PT NANTAIS,6.0,3.0
2021-08-11,RELIGIEUSE,6.0,2.5
2021-08-11,SACHET VIENNOISERIE,1.0,4.0
2021-08-11,SAVARIN,2.0,2.0
2021-08-11,SPECIAL BREAD KG,1.0,4.8
2021-08-11,ST HONORE,1.0,3.0
2021-08-11,SUCETTE,5.0,0.3
2021-08-11,TARTE FRAISE 4PER,1.0,12.0
2021-08-11,TARTE FRUITS 4P,2.0,9.0
2021-08-11,TARTELETTE FRAISE,2.0,3.0
2021-08-11,TRAITEUR,3.0,6.25
2021-08-11,VIENNOISE,4.0,1.1
2021-08-11,VIK BREAD,15.0,2.5
2021-08-12,BAGUETTE GRAINE,12.0,1.3
2021-08-12,BOULE POLKA,2.0,1.6
2021-08-12,FLAN,3.0,2.0
2021-08-12,FLAN ABRICOT,1.0,2.1
2021-08-12,FONDANT CHOCOLAT,5.0,2.5
2021-08-12,GD KOUIGN AMANN,8.0,7.5
2021-08-12,GD NANTAIS,1.0,11.0
2021-08-12,GRAND FAR BRETON,8.0,7.0
2021-08-12,MILLES FEUILLES,6.0,2.0
2021-08-12,PAIN S/SEL,1.0,1.5
2021-08-12,PARIS BREST,3.0,2.0
2021-08-12,PT NANTAIS,1.0,3.0
2021-08-12,RELIGIEUSE,3.0,2.5
2021-08-12,SACHET VIENNOISERIE,2.0,4.0
2021-08-12,SAVARIN,1.0,2.0
2021-08-12,SPECIAL BREAD KG,2.0,4.8
2021-08-12,ST HONORE,4.0,3.0
2021-08-12,SUCETTE,15.0,0.3
2021-08-12,TARTE FRAISE 4PER,1.0,12.0
2021-08-12,TARTELETTE FRAISE,7.0,3.0
2021-08-12,TRAITEUR,2.0,4.25
2021-08-12,TROPEZIENNE,1.0,2.0
2021-08-12,VIENNOISE,4.0,1.1
2021-08-12,VIK BREAD,15.0,2.5
2021-08-13,BAGUETTE GRAINE,14.0,1.3
2021-08-13,BOULE POLKA,1.0,1.6
2021-08-13,DIVERS CONFISERIE,3.0,3.0
2021-08-13,DIVERS VIENNOISERIE,1.0,6.0
2021-08-13,FONDANT CHOCOLAT,5.0,2.5
2021-08-13,FRAISIER,2.0,3.0
2021-08-13,GD KOUIGN AMANN,1.0,7.5
2021-08-13,GD NANTAIS,2.0,11.0
2021-08-13,GRAND FAR BRETON,8.0,7.0
2021-08-13,PAIN S/SEL,1.0,1.5
2021-08-13,PARIS BREST,4.0,2.0
2021-08-13,PT NANTAIS,4.0,3.0
2021-08-13,ROYAL 6P,1.0,18.0
2021-08-13,SPECIAL BREAD KG,1.0,4.8
2021-08-13,ST HONORE,2.0,3.0
2021-08-13,TARTE FRAISE 4PER,1.0,12.0
2021-08-13,TARTE FRUITS 4P,1.0,9.0
2021-08-13,TARTE FRUITS 6P,3.0,12.0
2021-08-13,TARTELETTE CHOC,1.0,2.5
2021-08-13,TRAITEUR,5.0,7.5
2021-08-13,VIENNOISE,4.0,1.1
2021-08-13,VIK BREAD,6.0,2.5
2021-08-14,BAGUETTE GRAINE,14.0,1.3
2021-08-14,BOULE POLKA,2.0,1.6
2021-08-14,DELICETROPICAL,5.0,3.0
2021-08-14,DIVERS BOISSONS,2.0,2.0
2021-08-14,DIVERS CONFISERIE,4.0,3.0
2021-08-14,DIVERS VIENNOISERIE,3.0,6.0
2021-08-14,FONDANT CHOCOLAT,1.0,2.5
2021-08-14,GD KOUIGN AMANN,4.0,7.5
2021-08-14,GD NANTAIS,4.0,11.0
2021-08-14,GRAND FAR BRETON,10.0,7.0
2021-08-14,GRANDE SUCETTE,1.0,0.6
2021-08-14,PAIN S/SEL,1.0,1.5
2021-08-14,PARIS BREST,2.0,2.0
2021-08-14,PT NANTAIS,7.0,3.0
2021-08-14,RELIGIEUSE,2.0,2.5
2021-08-14,ROYAL 6P,1.0,18.0
2021-08-14,SACHET DE CROUTON,1.0,1.6
2021-08-14,SACHET VIENNOISERIE,2.0,4.0
2021-08-14,SPECIAL BREAD KG,2.0,4.8
2021-08-14,ST HONORE,4.0,3.0
2021-08-14,SUCETTE,3.0,0.3
2021-08-14,TARTE FRAISE 4PER,1.0,12.0
2021-08-14,TARTE FRAISE 6P,1.0,18.0
2021-08-14,TARTE FRUITS 4P,2.0,9.0
2021-08-14,TARTE FRUITS 6P,2.0,12.0
2021-08-14,TARTELETTE FRAISE,5.0,3.0
2021-08-14,TRAITEUR,1.0,6.0
2021-08-14,VIENNOISE,5.0,1.1
2021-08-14,VIK BREAD,16.0,2.5
2021-08-15,BAGUETTE GRAINE,14.0,1.3
2021-08-15,BOULE POLKA,2.0,1.6
2021-08-15,DELICETROPICAL,4.0,3.0
2021-08-15,FLAN,3.0,2.0
2021-08-15,FLAN ABRICOT,2.0,2.1
2021-08-15,FONDANT CHOCOLAT,7.0,2.5
2021-08-15,FRAISIER,7.0,3.0
2021-08-15,GD KOUIGN AMANN,9.0,7.5
2021-08-15,GD NANTAIS,3.0,11.0
2021-08-15,GRAND FAR BRETON,16.0,7.0
2021-08-15,MILLES FEUILLES,7.0,2.0
2021-08-15,NOIX JAPONAISE,6.0,2.0
2021-08-15,PAIN S/SEL,1.0,1.5
2021-08-15,PARIS BREST,6.0,2.0
2021-08-15,PT NANTAIS,15.0,3.0
2021-08-15,RELIGIEUSE,9.0,2.5
2021-08-15,ROYAL 6P,1.0,18.0
2021-08-15,SACHET VIENNOISERIE,1.0,4.0
2021-08-15,SAVARIN,3.0,2.0
2021-08-15,SPECIAL BREAD KG,2.0,4.8
2021-08-15,ST HONORE,4.0,3.0
2021-08-15,SUCETTE,7.0,0.3
2021-08-15,TARTE FRAISE 4PER,4.0,12.0
2021-08-15,TARTE FRUITS 4P,3.0,9.0
2021-08-15,TARTE FRUITS 6P,6.0,12.0
2021-08-15,TARTELETTE CHOC,6.0,2.5
2021-08-15,TARTELETTE FRAISE,10.0,3.0
2021-08-15,TRAITEUR,1.0,8.0
2021-08-15,TROPEZIENNE,2.0,2.0
2021-08-15,VIENNOISE,5.0,1.1
2021-08-15,VIK BREAD,12.0,2.5
2021-08-16,BAGUETTE GRAINE,11.0,1.3
2021-08-16,BOULE POLKA,2.0,1.6
2021-08-16,CHOCOLAT,1.0,1.5
2021-08-16,DELICETROPICAL,2.0,3.0
2021-08-16,DIVERS BOISSONS,1.0,2.0
2021-08-16,DIVERS BOULANGERIE,1.0,3.0
2021-08-16,DIVERS CONFISERIE,3.0,3.0
2021-08-16,DIVERS PATISSERIE,1.0,0.0
2021-08-16,DIVERS VIENNOISERIE,2.0,6.0
2021-08-16,FLAN,1.0,2.0
2021-08-16,GD KOUIGN AMANN,2.0,7.5
2021-08-16,GRAND FAR BRETON,8.0,7.0
2021-08-16,MILLES FEUILLES,3.0,2.0
2021-08-16,NOIX JAPONAISE,1.0,2.0
2021-08-16,PARIS BREST,2.0,2.0
2021-08-16,PT NANTAIS,4.0,3.0
2021-08-16,RELIGIEUSE,1.0,2.5
2021-08-16,ROYAL 4P,1.0,12.0
2021-08-16,SPECIAL BREAD KG,2.0,4.8
2021-08-16,SUCETTE,2.0,0.3
2021-08-16,TARTE FRAISE 6P,1.0,18.0
2021-08-16,TARTELETTE CHOC,2.0,2.5
2021-08-16,TARTELETTE FRAISE,3.0,3.0
2021-08-16,TRAITEUR,5.0,8.375
2021-08-16,TROPEZIENNE,2.0,2.0
2021-08-16,VIENNOISE,5.0,1.1
2021-08-16,VIK BREAD,12.0,2.5
2021-08-17,BAGUETTE GRAINE,11.0,1.3
2021-08-17,BOULE POLKA,2.0,1.6
2021-08-17,DELICETROPICAL,1.0,3.0
2021-08-17,DIVERS VIENNOISERIE,2.0,6.0
2021-08-17,FONDANT CHOCOLAT,1.0,2.5
2021-08-17,GD KOUIGN AMANN,3.0,7.5
2021-08-17,GD NANTAIS,4.0,11.0
2021-08-17,GRAND FAR BRETON,8.0,7.0
2021-08-17,GRANDE SUCETTE,2.0,0.6
2021-08-17,MILLES FEUILLES,3.0,2.0
2021-08-17,PARIS BREST,3.0,2.0
2021-08-17,PT NANTAIS,6.0,3.0
2021-08-17,SACHET VIENNOISERIE,2.0,4.0
2021-08-17,SUCETTE,2.0,0.3
2021-08-17,TARTELETTE CHOC,2.0,2.5
2021-08-17,TARTELETTE FRAISE,4.0,3.0
2021-08-17,TRAITEUR,7.0,7.083333333333333
2021-08-17,TROPEZIENNE,1.0,2.0
2021-08-17,VIENNOISE,5.0,1.1
2021-08-17,VIK BREAD,12.0,2.5
2021-08-18,BAGUETTE GRAINE,11.0,1.3
2021-08-18,BOULE POLKA,2.0,1.6
2021-08-18,DIVERS CONFISERIE,5.0,3.0
2021-08-18,FLAN,3.0,2.0
2021-08-18,FONDANT CHOCOLAT,2.0,2.5
2021-08-18,GD KOUIGN AMANN,2.0,7.5
2021-08-18,GD NANTAIS,2.0,11.0
2021-08-18,GRAND FAR BRETON,6.0,7.0
2021-08-18,GRANDE SUCETTE,1.0,0.6
2021-08-18,MILLES FEUILLES,7.0,2.0
2021-08-18,NOIX JAPONAISE,1.0,2.0
2021-08-18,PARIS BREST,2.0,2.0
2021-08-18,PT NANTAIS,3.0,3.0
2021-08-18,RELIGIEUSE,4.0,2.5
2021-08-18,ROYAL 4P,2.0,12.0
2021-08-18,SACHET VIENNOISERIE,4.0,4.0
2021-08-18,SAVARIN,2.0,2.0
2021-08-18,SPECIAL BREAD KG,2.0,4.8
2021-08-18,ST HONORE,2.0,3.0
2021-08-18,SUCETTE,8.0,0.3
2021-08-18,TARTE FRUITS 4P,1.0,9.0
2021-08-18,TARTE FRUITS 6P,1.0,12.0
2021-08-18,TARTELETTE CHOC,1.0,2.5
2021-08-18,TRAITEUR,6.0,6.875
2021-08-18,TROPEZIENNE,4.0,2.0
2021-08-18,VIENNOISE,4.0,1.1
2021-08-18,VIK BREAD,11.0,2.5
2021-08-19,BAGUETTE APERO,1.0,4.5
2021-08-19,BAGUETTE GRAINE,11.0,1.3
2021-08-19,BOULE POLKA,1.0,1.6
2021-08-19,CHOCOLAT,1.0,1.5
2021-08-19,DIVERS BOISSONS,1.0,2.0
2021-08-19,FLAN,2.0,2.0
2021-08-19,GD KOUIGN AMANN,1.0,7.5
2021-08-19,GD NANTAIS,1.0,11.0
2021-08-19,GRAND FAR BRETON,7.0,7.0
2021-08-19,MILLES FEUILLES,5.0,2.0
2021-08-19,PAIN S/SEL,0.0,1.5
2021-08-19,PARIS BREST,4.0,2.0
2021-08-19,PT NANTAIS,10.0,3.0
2021-08-19,SACHET VIENNOISERIE,4.0,4.0
2021-08-19,SPECIAL BREAD KG,2.0,4.8
2021-08-19,SUCETTE,3.0,0.3
2021-08-19,TARTELETTE CHOC,2.0,2.5
2021-08-19,TRAITEUR,4.0,5.625
2021-08-19,TROPEZIENNE,1.0,2.0
2021-08-19,VIENNOISE,4.0,1.1
2021-08-19,VIK BREAD,11.0,2.5
2021-08-20,BAGUETTE GRAINE,10.0,1.3
2021-08-20,BOULE POLKA,2.0,1.6
2021-08-20,DIVERS CONFISERIE,1.0,3.0
2021-08-20,FLAN ABRICOT,2.0,2.1
2021-08-20,FONDANT CHOCOLAT,2.0,2.5
2021-08-20,FRAISIER,1.0,3.0
2021-08-20,GD KOUIGN AMANN,2.0,7.5
2021-08-20,GRAND FAR BRETON,9.0,7.0
2021-08-20,GRANDE SUCETTE,1.0,0.6
2021-08-20,PAIN S/SEL,1.0,1.5
2021-08-20,PT NANTAIS,2.0,3.0
2021-08-20,SACHET VIENNOISERIE,1.0,4.0
2021-08-20,SPECIAL BREAD KG,2.0,4.8
2021-08-20,SUCETTE,7.0,0.3
2021-08-20,TARTE FRAISE 6P,1.0,18.0
2021-08-20,TARTE FRUITS 4P,2.0,9.0
2021-08-20,TRAITEUR,5.0,8.666666666666666
2021-08-20,VIENNOISE,6.0,1.1
2021-08-20,VIK BREAD,15.0,2.5
2021-08-21,BAGUETTE GRAINE,14.0,1.3
2021-08-21,BOULE POLKA,2.0,1.6
2021-08-21,DELICETROPICAL,2.0,3.0
2021-08-21,DIVERS BOISSONS,2.0,2.0
2021-08-21,DIVERS CONFISERIE,1.0,3.0
2021-08-21,FLAN,5.0,2.0
2021-08-21,FLAN ABRICOT,3.0,2.1
2021-08-21,FONDANT CHOCOLAT,3.0,2.5
2021-08-21,GD KOUIGN AMANN,6.0,7.5
2021-08-21,GD NANTAIS,1.0,11.0
2021-08-21,GRAND FAR BRETON,9.0,7.0
2021-08-21,MILLES FEUILLES,6.0,2.0
2021-08-21,PARIS BREST,3.0,2.0
2021-08-21,PT NANTAIS,7.0,3.0
2021-08-21,RELIGIEUSE,3.0,2.5
2021-08-21,ROYAL 6P,2.0,18.0
2021-08-21,SPECIAL BREAD KG,2.0,4.8
2021-08-21,SUCETTE,4.0,0.3
2021-08-21,TARTE FRAISE 4PER,1.0,12.0
2021-08-21,TARTE FRUITS 4P,2.0,9.0
2021-08-21,TARTE FRUITS 6P,2.0,12.0
2021-08-21,TARTELETTE CHOC,4.0,2.5
2021-08-21,TARTELETTE FRAISE,5.0,3.0
2021-08-21,TRAITEUR,2.0,7.5
